,bikeCount,counter,date,direction,hour,mode
4307,0,25,05/29/2016,O,19,B
4308,3,25,05/29/2016,I,20,B
4309,4,25,05/29/2016,O,20,B
4310,2,25,05/29/2016,I,21,B
4311,0,25,05/29/2016,O,21,B
4312,0,25,05/29/2016,I,22,B
4313,0,25,05/29/2016,O,22,B
4314,0,25,05/29/2016,I,23,B
4315,0,25,05/29/2016,O,23,B
4316,0,25,05/30/2016,I,0,B
4317,0,25,05/30/2016,O,0,B
4318,0,25,05/30/2016,I,1,B
4319,0,25,05/30/2016,O,1,B
4320,0,25,05/30/2016,I,2,B
4321,0,25,05/30/2016,O,2,B
4322,0,25,05/30/2016,I,3,B
4323,0,25,05/30/2016,O,3,B
4324,0,25,05/30/2016,I,4,B
4325,0,25,05/30/2016,O,4,B
4326,0,25,05/30/2016,I,5,B
4327,1,25,05/30/2016,O,5,B
4328,2,25,05/30/2016,I,6,B
4329,7,25,05/30/2016,O,6,B
4330,21,25,05/30/2016,I,7,B
4331,17,25,05/30/2016,O,7,B
4332,37,25,05/30/2016,I,8,B
4333,34,25,05/30/2016,O,8,B
4334,68,25,05/30/2016,I,9,B
4335,75,25,05/30/2016,O,9,B
4336,95,25,05/30/2016,I,10,B
4337,108,25,05/30/2016,O,10,B
4338,103,25,05/30/2016,I,11,B
4339,88,25,05/30/2016,O,11,B
4340,129,25,05/30/2016,I,12,B
4341,123,25,05/30/2016,O,12,B
4342,112,25,05/30/2016,I,13,B
4343,110,25,05/30/2016,O,13,B
4344,91,25,05/30/2016,I,14,B
4345,74,25,05/30/2016,O,14,B
4346,70,25,05/30/2016,I,15,B
4347,71,25,05/30/2016,O,15,B
4348,62,25,05/30/2016,I,16,B
4349,68,25,05/30/2016,O,16,B
4350,57,25,05/30/2016,I,17,B
4351,63,25,05/30/2016,O,17,B
4352,53,25,05/30/2016,I,18,B
4353,42,25,05/30/2016,O,18,B
4354,39,25,05/30/2016,I,19,B
4355,24,25,05/30/2016,O,19,B
4356,23,25,05/30/2016,I,20,B
4357,32,25,05/30/2016,O,20,B
4358,7,25,05/30/2016,I,21,B
4359,3,25,05/30/2016,O,21,B
4360,2,25,05/30/2016,I,22,B
4361,2,25,05/30/2016,O,22,B
4362,1,25,05/30/2016,I,23,B
4363,2,25,05/30/2016,O,23,B
4364,0,25,05/31/2016,I,0,B
4365,1,25,05/31/2016,O,0,B
4366,1,25,05/31/2016,I,1,B
4367,1,25,05/31/2016,O,1,B
4368,0,25,05/31/2016,I,2,B
4369,0,25,05/31/2016,O,2,B
4370,0,25,05/31/2016,I,3,B
4371,1,25,05/31/2016,O,3,B
4372,1,25,05/31/2016,I,4,B
4373,0,25,05/31/2016,O,4,B
4374,10,25,05/31/2016,I,5,B
4375,8,25,05/31/2016,O,5,B
4376,79,25,05/31/2016,I,6,B
4377,25,25,05/31/2016,O,6,B
4378,168,25,05/31/2016,I,7,B
4379,42,25,05/31/2016,O,7,B
4380,164,25,05/31/2016,I,8,B
4381,26,25,05/31/2016,O,8,B
4382,81,25,05/31/2016,I,9,B
4383,48,25,05/31/2016,O,9,B
4384,38,25,05/31/2016,I,10,B
4385,31,25,05/31/2016,O,10,B
4386,40,25,05/31/2016,I,11,B
4387,36,25,05/31/2016,O,11,B
4388,41,25,05/31/2016,I,12,B
4389,28,25,05/31/2016,O,12,B
4390,23,25,05/31/2016,I,13,B
4391,31,25,05/31/2016,O,13,B
4392,23,25,05/31/2016,I,14,B
4393,30,25,05/31/2016,O,14,B
4394,23,25,05/31/2016,I,15,B
4395,46,25,05/31/2016,O,15,B
4396,38,25,05/31/2016,I,16,B
4397,74,25,05/31/2016,O,16,B
4398,55,25,05/31/2016,I,17,B
4399,153,25,05/31/2016,O,17,B
4400,81,25,05/31/2016,I,18,B
4401,227,25,05/31/2016,O,18,B
4402,82,25,05/31/2016,I,19,B
4403,130,25,05/31/2016,O,19,B
4404,40,25,05/31/2016,I,20,B
4405,47,25,05/31/2016,O,20,B
4406,9,25,05/31/2016,I,21,B
4407,13,25,05/31/2016,O,21,B
4408,2,25,05/31/2016,I,22,B
4409,4,25,05/31/2016,O,22,B
4410,0,25,05/31/2016,I,23,B
4411,2,25,05/31/2016,O,23,B
4412,1,25,06/01/2016,I,0,B
4413,0,25,06/01/2016,O,0,B
4414,0,25,06/01/2016,I,1,B
4415,0,25,06/01/2016,O,1,B
4416,0,25,06/01/2016,I,2,B
4417,0,25,06/01/2016,O,2,B
4418,0,25,06/01/2016,I,3,B
4419,1,25,06/01/2016,O,3,B
4420,2,25,06/01/2016,I,4,B
4421,0,25,06/01/2016,O,4,B
4422,19,25,06/01/2016,I,5,B
4423,7,25,06/01/2016,O,5,B
4424,94,25,06/01/2016,I,6,B
4425,45,25,06/01/2016,O,6,B
4426,195,25,06/01/2016,I,7,B
4427,61,25,06/01/2016,O,7,B
4428,178,25,06/01/2016,I,8,B
4429,60,25,06/01/2016,O,8,B
4430,84,25,06/01/2016,I,9,B
4431,45,25,06/01/2016,O,9,B
4432,29,25,06/01/2016,I,10,B
4433,24,25,06/01/2016,O,10,B
4434,26,25,06/01/2016,I,11,B
4435,34,25,06/01/2016,O,11,B
4436,21,25,06/01/2016,I,12,B
4437,14,25,06/01/2016,O,12,B
4438,24,25,06/01/2016,I,13,B
4439,26,25,06/01/2016,O,13,B
4440,28,25,06/01/2016,I,14,B
4441,25,25,06/01/2016,O,14,B
4442,27,25,06/01/2016,I,15,B
4443,46,25,06/01/2016,O,15,B
4444,44,25,06/01/2016,I,16,B
4445,94,25,06/01/2016,O,16,B
4446,53,25,06/01/2016,I,17,B
4447,169,25,06/01/2016,O,17,B
4448,120,25,06/01/2016,I,18,B
4449,222,25,06/01/2016,O,18,B
4450,98,25,06/01/2016,I,19,B
4451,132,25,06/01/2016,O,19,B
4452,33,25,06/01/2016,I,20,B
4453,46,25,06/01/2016,O,20,B
4454,7,25,06/01/2016,I,21,B
4455,20,25,06/01/2016,O,21,B
4456,3,25,06/01/2016,I,22,B
4457,4,25,06/01/2016,O,22,B
4458,2,25,06/01/2016,I,23,B
4459,0,25,06/01/2016,O,23,B
4460,0,25,06/02/2016,I,0,B
4461,0,25,06/02/2016,O,0,B
4462,0,25,06/02/2016,I,1,B
4463,0,25,06/02/2016,O,1,B
4464,0,25,06/02/2016,I,2,B
4465,0,25,06/02/2016,O,2,B
4466,0,25,06/02/2016,I,3,B
4467,0,25,06/02/2016,O,3,B
4468,2,25,06/02/2016,I,4,B
4469,1,25,06/02/2016,O,4,B
4470,18,25,06/02/2016,I,5,B
4471,9,25,06/02/2016,O,5,B
4472,82,25,06/02/2016,I,6,B
4473,30,25,06/02/2016,O,6,B
4474,159,25,06/02/2016,I,7,B
4475,54,25,06/02/2016,O,7,B
4476,176,25,06/02/2016,I,8,B
4477,37,25,06/02/2016,O,8,B
4478,70,25,06/02/2016,I,9,B
4479,23,25,06/02/2016,O,9,B
4480,30,25,06/02/2016,I,10,B
4481,29,25,06/02/2016,O,10,B
4482,40,25,06/02/2016,I,11,B
4483,29,25,06/02/2016,O,11,B
4484,21,25,06/02/2016,I,12,B
4485,25,25,06/02/2016,O,12,B
4486,25,25,06/02/2016,I,13,B
4487,26,25,06/02/2016,O,13,B
4488,32,25,06/02/2016,I,14,B
4489,33,25,06/02/2016,O,14,B
4490,35,25,06/02/2016,I,15,B
4491,40,25,06/02/2016,O,15,B
4492,46,25,06/02/2016,I,16,B
4493,80,25,06/02/2016,O,16,B
4494,55,25,06/02/2016,I,17,B
4495,174,25,06/02/2016,O,17,B
4496,93,25,06/02/2016,I,18,B
4497,197,25,06/02/2016,O,18,B
4498,83,25,06/02/2016,I,19,B
4499,107,25,06/02/2016,O,19,B
4500,26,25,06/02/2016,I,20,B
4501,52,25,06/02/2016,O,20,B
4502,2,25,06/02/2016,I,21,B
4503,4,25,06/02/2016,O,21,B
4504,2,25,06/02/2016,I,22,B
4505,4,25,06/02/2016,O,22,B
4506,0,25,06/02/2016,I,23,B
4507,5,25,06/02/2016,O,23,B
4508,2,25,06/03/2016,I,0,B
4509,0,25,06/03/2016,O,0,B
4510,1,25,06/03/2016,I,1,B
4511,2,25,06/03/2016,O,1,B
4512,0,25,06/03/2016,I,2,B
4513,1,25,06/03/2016,O,2,B
4514,0,25,06/03/2016,I,3,B
4515,0,25,06/03/2016,O,3,B
4516,0,25,06/03/2016,I,4,B
4517,0,25,06/03/2016,O,4,B
4518,10,25,06/03/2016,I,5,B
4519,2,25,06/03/2016,O,5,B
4520,43,25,06/03/2016,I,6,B
4521,19,25,06/03/2016,O,6,B
4522,87,25,06/03/2016,I,7,B
4523,16,25,06/03/2016,O,7,B
4524,97,25,06/03/2016,I,8,B
4525,31,25,06/03/2016,O,8,B
4526,45,25,06/03/2016,I,9,B
4527,29,25,06/03/2016,O,9,B
4528,30,25,06/03/2016,I,10,B
4529,25,25,06/03/2016,O,10,B
4530,43,25,06/03/2016,I,11,B
4531,28,25,06/03/2016,O,11,B
4532,24,25,06/03/2016,I,12,B
4533,21,25,06/03/2016,O,12,B
4534,30,25,06/03/2016,I,13,B
4535,34,25,06/03/2016,O,13,B
4536,10,25,06/03/2016,I,14,B
4537,20,25,06/03/2016,O,14,B
4538,11,25,06/03/2016,I,15,B
4539,20,25,06/03/2016,O,15,B
4540,14,25,06/03/2016,I,16,B
4541,45,25,06/03/2016,O,16,B
4542,11,25,06/03/2016,I,17,B
4543,65,25,06/03/2016,O,17,B
4544,2,25,06/03/2016,I,18,B
4545,44,25,06/03/2016,O,18,B
4546,5,25,06/03/2016,I,19,B
4547,34,25,06/03/2016,O,19,B
4548,10,25,06/03/2016,I,20,B
4549,11,25,06/03/2016,O,20,B
4550,3,25,06/03/2016,I,21,B
4551,4,25,06/03/2016,O,21,B
4552,3,25,06/03/2016,I,22,B
4553,4,25,06/03/2016,O,22,B
4554,0,25,06/03/2016,I,23,B
4555,2,25,06/03/2016,O,23,B
4556,2,25,06/04/2016,I,0,B
4557,0,25,06/04/2016,O,0,B
4558,0,25,06/04/2016,I,1,B
4559,0,25,06/04/2016,O,1,B
4560,1,25,06/04/2016,I,2,B
4561,0,25,06/04/2016,O,2,B
4562,0,25,06/04/2016,I,3,B
4563,0,25,06/04/2016,O,3,B
4564,0,25,06/04/2016,I,4,B
4565,0,25,06/04/2016,O,4,B
4566,3,25,06/04/2016,I,5,B
4567,0,25,06/04/2016,O,5,B
4568,4,25,06/04/2016,I,6,B
4569,21,25,06/04/2016,O,6,B
4570,27,25,06/04/2016,I,7,B
4571,52,25,06/04/2016,O,7,B
4572,53,25,06/04/2016,I,8,B
4573,51,25,06/04/2016,O,8,B
4574,77,25,06/04/2016,I,9,B
4575,81,25,06/04/2016,O,9,B
4576,107,25,06/04/2016,I,10,B
4577,131,25,06/04/2016,O,10,B
4578,100,25,06/04/2016,I,11,B
4579,132,25,06/04/2016,O,11,B
4580,111,25,06/04/2016,I,12,B
4581,119,25,06/04/2016,O,12,B
4582,114,25,06/04/2016,I,13,B
4583,92,25,06/04/2016,O,13,B
4584,114,25,06/04/2016,I,14,B
4585,85,25,06/04/2016,O,14,B
4586,65,25,06/04/2016,I,15,B
4587,92,25,06/04/2016,O,15,B
4588,71,25,06/04/2016,I,16,B
4589,59,25,06/04/2016,O,16,B
4590,55,25,06/04/2016,I,17,B
4591,53,25,06/04/2016,O,17,B
4592,48,25,06/04/2016,I,18,B
4593,32,25,06/04/2016,O,18,B
4594,43,25,06/04/2016,I,19,B
4595,32,25,06/04/2016,O,19,B
4596,17,25,06/04/2016,I,20,B
4597,18,25,06/04/2016,O,20,B
4598,4,25,06/04/2016,I,21,B
4599,4,25,06/04/2016,O,21,B
4600,0,25,06/04/2016,I,22,B
4601,1,25,06/04/2016,O,22,B
4602,2,25,06/04/2016,I,23,B
4603,0,25,06/04/2016,O,23,B
4604,1,25,06/05/2016,I,0,B
4605,1,25,06/05/2016,O,0,B
4606,0,25,06/05/2016,I,1,B
4607,0,25,06/05/2016,O,1,B
4608,0,25,06/05/2016,I,2,B
4609,0,25,06/05/2016,O,2,B
4610,0,25,06/05/2016,I,3,B
4611,3,25,06/05/2016,O,3,B
4612,0,25,06/05/2016,I,4,B
4613,0,25,06/05/2016,O,4,B
4614,1,25,06/05/2016,I,5,B
4615,1,25,06/05/2016,O,5,B
4616,4,25,06/05/2016,I,6,B
4617,2,25,06/05/2016,O,6,B
4618,20,25,06/05/2016,I,7,B
4619,22,25,06/05/2016,O,7,B
4620,21,25,06/05/2016,I,8,B
4621,30,25,06/05/2016,O,8,B
4622,33,25,06/05/2016,I,9,B
4623,42,25,06/05/2016,O,9,B
4624,67,25,06/05/2016,I,10,B
4625,71,25,06/05/2016,O,10,B
4626,90,25,06/05/2016,I,11,B
4627,73,25,06/05/2016,O,11,B
4628,80,25,06/05/2016,I,12,B
4629,65,25,06/05/2016,O,12,B
4630,58,25,06/05/2016,I,13,B
4631,54,25,06/05/2016,O,13,B
4632,71,25,06/05/2016,I,14,B
4633,61,25,06/05/2016,O,14,B
4634,49,25,06/05/2016,I,15,B
4635,56,25,06/05/2016,O,15,B
4636,49,25,06/05/2016,I,16,B
4637,49,25,06/05/2016,O,16,B
4638,31,25,06/05/2016,I,17,B
4639,26,25,06/05/2016,O,17,B
4640,22,25,06/05/2016,I,18,B
4641,28,25,06/05/2016,O,18,B
4642,23,25,06/05/2016,I,19,B
4643,14,25,06/05/2016,O,19,B
4644,2,25,06/05/2016,I,20,B
4645,4,25,06/05/2016,O,20,B
4646,2,25,06/05/2016,I,21,B
4647,5,25,06/05/2016,O,21,B
4648,1,25,06/05/2016,I,22,B
4649,0,25,06/05/2016,O,22,B
4650,0,25,06/05/2016,I,23,B
4651,0,25,06/05/2016,O,23,B
4652,0,25,06/06/2016,I,0,B
4653,1,25,06/06/2016,O,0,B
4654,3,25,06/06/2016,I,1,B
4655,2,25,06/06/2016,O,1,B
4656,0,25,06/06/2016,I,2,B
4657,0,25,06/06/2016,O,2,B
4658,0,25,06/06/2016,I,3,B
4659,0,25,06/06/2016,O,3,B
4660,0,25,06/06/2016,I,4,B
4661,0,25,06/06/2016,O,4,B
4662,14,25,06/06/2016,I,5,B
4663,7,25,06/06/2016,O,5,B
4664,103,25,06/06/2016,I,6,B
4665,20,25,06/06/2016,O,6,B
4666,221,25,06/06/2016,I,7,B
4667,49,25,06/06/2016,O,7,B
4668,254,25,06/06/2016,I,8,B
4669,42,25,06/06/2016,O,8,B
4670,76,25,06/06/2016,I,9,B
4671,42,25,06/06/2016,O,9,B
4672,38,25,06/06/2016,I,10,B
4673,29,25,06/06/2016,O,10,B
4674,26,25,06/06/2016,I,11,B
4675,34,25,06/06/2016,O,11,B
4676,33,25,06/06/2016,I,12,B
4677,26,25,06/06/2016,O,12,B
4678,28,25,06/06/2016,I,13,B
4679,55,25,06/06/2016,O,13,B
4680,30,25,06/06/2016,I,14,B
4681,35,25,06/06/2016,O,14,B
4682,39,25,06/06/2016,I,15,B
4683,51,25,06/06/2016,O,15,B
4684,51,25,06/06/2016,I,16,B
4685,117,25,06/06/2016,O,16,B
4686,90,25,06/06/2016,I,17,B
4687,227,25,06/06/2016,O,17,B
4688,91,25,06/06/2016,I,18,B
4689,264,25,06/06/2016,O,18,B
4690,87,25,06/06/2016,I,19,B
4691,166,25,06/06/2016,O,19,B
4692,43,25,06/06/2016,I,20,B
4693,72,25,06/06/2016,O,20,B
4694,13,25,06/06/2016,I,21,B
4695,16,25,06/06/2016,O,21,B
4696,6,25,06/06/2016,I,22,B
4697,4,25,06/06/2016,O,22,B
4698,0,25,06/06/2016,I,23,B
4699,0,25,06/06/2016,O,23,B
4700,0,25,06/07/2016,I,0,B
4701,3,25,06/07/2016,O,0,B
4702,1,25,06/07/2016,I,1,B
4703,0,25,06/07/2016,O,1,B
4704,0,25,06/07/2016,I,2,B
4705,2,25,06/07/2016,O,2,B
4706,0,25,06/07/2016,I,3,B
4707,0,25,06/07/2016,O,3,B
4708,1,25,06/07/2016,I,4,B
4709,0,25,06/07/2016,O,4,B
4710,14,25,06/07/2016,I,5,B
4711,6,25,06/07/2016,O,5,B
4712,113,25,06/07/2016,I,6,B
4713,34,25,06/07/2016,O,6,B
4714,239,25,06/07/2016,I,7,B
4715,60,25,06/07/2016,O,7,B
4716,206,25,06/07/2016,I,8,B
4717,66,25,06/07/2016,O,8,B
4718,89,25,06/07/2016,I,9,B
4719,46,25,06/07/2016,O,9,B
4720,47,25,06/07/2016,I,10,B
4721,34,25,06/07/2016,O,10,B
4722,36,25,06/07/2016,I,11,B
4723,23,25,06/07/2016,O,11,B
4724,39,25,06/07/2016,I,12,B
4725,41,25,06/07/2016,O,12,B
4726,24,25,06/07/2016,I,13,B
4727,28,25,06/07/2016,O,13,B
4728,27,25,06/07/2016,I,14,B
4729,23,25,06/07/2016,O,14,B
4730,37,25,06/07/2016,I,15,B
4731,48,25,06/07/2016,O,15,B
4732,37,25,06/07/2016,I,16,B
4733,101,25,06/07/2016,O,16,B
4734,54,25,06/07/2016,I,17,B
4735,206,25,06/07/2016,O,17,B
4736,97,25,06/07/2016,I,18,B
4737,246,25,06/07/2016,O,18,B
4738,83,25,06/07/2016,I,19,B
4739,159,25,06/07/2016,O,19,B
4740,54,25,06/07/2016,I,20,B
4741,74,25,06/07/2016,O,20,B
4742,3,25,06/07/2016,I,21,B
4743,37,25,06/07/2016,O,21,B
4744,2,25,06/07/2016,I,22,B
4745,2,25,06/07/2016,O,22,B
4746,3,25,06/07/2016,I,23,B
4747,3,25,06/07/2016,O,23,B
4748,0,25,06/08/2016,I,0,B
4749,0,25,06/08/2016,O,0,B
4750,0,25,06/08/2016,I,1,B
4751,0,25,06/08/2016,O,1,B
4752,0,25,06/08/2016,I,2,B
4753,1,25,06/08/2016,O,2,B
4754,0,25,06/08/2016,I,3,B
4755,1,25,06/08/2016,O,3,B
4756,0,25,06/08/2016,I,4,B
4757,0,25,06/08/2016,O,4,B
4758,19,25,06/08/2016,I,5,B
4759,3,25,06/08/2016,O,5,B
4760,130,25,06/08/2016,I,6,B
4761,37,25,06/08/2016,O,6,B
4762,222,25,06/08/2016,I,7,B
4763,53,25,06/08/2016,O,7,B
4764,222,25,06/08/2016,I,8,B
4765,52,25,06/08/2016,O,8,B
4766,118,25,06/08/2016,I,9,B
4767,35,25,06/08/2016,O,9,B
4768,38,25,06/08/2016,I,10,B
4769,46,25,06/08/2016,O,10,B
4770,39,25,06/08/2016,I,11,B
4771,25,25,06/08/2016,O,11,B
4772,19,25,06/08/2016,I,12,B
4773,24,25,06/08/2016,O,12,B
4774,34,25,06/08/2016,I,13,B
4775,26,25,06/08/2016,O,13,B
4776,30,25,06/08/2016,I,14,B
4777,44,25,06/08/2016,O,14,B
4778,39,25,06/08/2016,I,15,B
4779,45,25,06/08/2016,O,15,B
4780,41,25,06/08/2016,I,16,B
4781,85,25,06/08/2016,O,16,B
4782,68,25,06/08/2016,I,17,B
4783,199,25,06/08/2016,O,17,B
4784,93,25,06/08/2016,I,18,B
4785,254,25,06/08/2016,O,18,B
4786,55,25,06/08/2016,I,19,B
4787,128,25,06/08/2016,O,19,B
4788,35,25,06/08/2016,I,20,B
4789,57,25,06/08/2016,O,20,B
4790,4,25,06/08/2016,I,21,B
4791,21,25,06/08/2016,O,21,B
4792,5,25,06/08/2016,I,22,B
4793,6,25,06/08/2016,O,22,B
4794,2,25,06/08/2016,I,23,B
4795,2,25,06/08/2016,O,23,B
4796,0,25,06/09/2016,I,0,B
4797,5,25,06/09/2016,O,0,B
4798,0,25,06/09/2016,I,1,B
4799,1,25,06/09/2016,O,1,B
4800,0,25,06/09/2016,I,2,B
4801,0,25,06/09/2016,O,2,B
4802,0,25,06/09/2016,I,3,B
4803,0,25,06/09/2016,O,3,B
4804,0,25,06/09/2016,I,4,B
4805,0,25,06/09/2016,O,4,B
4806,12,25,06/09/2016,I,5,B
4807,5,25,06/09/2016,O,5,B
4808,99,25,06/09/2016,I,6,B
4809,33,25,06/09/2016,O,6,B
4810,198,25,06/09/2016,I,7,B
4811,44,25,06/09/2016,O,7,B
4812,214,25,06/09/2016,I,8,B
4813,40,25,06/09/2016,O,8,B
4814,74,25,06/09/2016,I,9,B
4815,28,25,06/09/2016,O,9,B
4816,42,25,06/09/2016,I,10,B
4817,34,25,06/09/2016,O,10,B
4818,31,25,06/09/2016,I,11,B
4819,41,25,06/09/2016,O,11,B
4820,47,25,06/09/2016,I,12,B
4821,34,25,06/09/2016,O,12,B
4822,42,25,06/09/2016,I,13,B
4823,37,25,06/09/2016,O,13,B
4824,35,25,06/09/2016,I,14,B
4825,40,25,06/09/2016,O,14,B
4826,32,25,06/09/2016,I,15,B
4827,46,25,06/09/2016,O,15,B
4828,51,25,06/09/2016,I,16,B
4829,100,25,06/09/2016,O,16,B
4830,68,25,06/09/2016,I,17,B
4831,201,25,06/09/2016,O,17,B
4832,78,25,06/09/2016,I,18,B
4833,237,25,06/09/2016,O,18,B
4834,93,25,06/09/2016,I,19,B
4835,147,25,06/09/2016,O,19,B
4836,44,25,06/09/2016,I,20,B
4837,63,25,06/09/2016,O,20,B
4838,6,25,06/09/2016,I,21,B
4839,16,25,06/09/2016,O,21,B
4840,4,25,06/09/2016,I,22,B
4841,4,25,06/09/2016,O,22,B
4842,3,25,06/09/2016,I,23,B
4843,4,25,06/09/2016,O,23,B
4844,1,25,06/10/2016,I,0,B
4845,3,25,06/10/2016,O,0,B
4846,0,25,06/10/2016,I,1,B
4847,2,25,06/10/2016,O,1,B
4848,1,25,06/10/2016,I,2,B
4849,0,25,06/10/2016,O,2,B
4850,0,25,06/10/2016,I,3,B
4851,1,25,06/10/2016,O,3,B
4852,1,25,06/10/2016,I,4,B
4853,1,25,06/10/2016,O,4,B
4854,10,25,06/10/2016,I,5,B
4855,0,25,06/10/2016,O,5,B
4856,77,25,06/10/2016,I,6,B
4857,23,25,06/10/2016,O,6,B
4858,191,25,06/10/2016,I,7,B
4859,45,25,06/10/2016,O,7,B
4860,193,25,06/10/2016,I,8,B
4861,54,25,06/10/2016,O,8,B
4862,82,25,06/10/2016,I,9,B
4863,35,25,06/10/2016,O,9,B
4864,55,25,06/10/2016,I,10,B
4865,60,25,06/10/2016,O,10,B
4866,38,25,06/10/2016,I,11,B
4867,48,25,06/10/2016,O,11,B
4868,43,25,06/10/2016,I,12,B
4869,40,25,06/10/2016,O,12,B
4870,55,25,06/10/2016,I,13,B
4871,52,25,06/10/2016,O,13,B
4872,43,25,06/10/2016,I,14,B
4873,72,25,06/10/2016,O,14,B
4874,46,25,06/10/2016,I,15,B
4875,85,25,06/10/2016,O,15,B
4876,60,25,06/10/2016,I,16,B
4877,119,25,06/10/2016,O,16,B
4878,70,25,06/10/2016,I,17,B
4879,180,25,06/10/2016,O,17,B
4880,71,25,06/10/2016,I,18,B
4881,173,25,06/10/2016,O,18,B
4882,37,25,06/10/2016,I,19,B
4883,64,25,06/10/2016,O,19,B
4884,30,25,06/10/2016,I,20,B
4885,44,25,06/10/2016,O,20,B
4886,9,25,06/10/2016,I,21,B
4887,12,25,06/10/2016,O,21,B
4888,4,25,06/10/2016,I,22,B
4889,3,25,06/10/2016,O,22,B
4890,1,25,06/10/2016,I,23,B
4891,1,25,06/10/2016,O,23,B
4892,4,25,06/11/2016,I,0,B
4893,3,25,06/11/2016,O,0,B
4894,1,25,06/11/2016,I,1,B
4895,1,25,06/11/2016,O,1,B
4896,0,25,06/11/2016,I,2,B
4897,0,25,06/11/2016,O,2,B
4898,0,25,06/11/2016,I,3,B
4899,0,25,06/11/2016,O,3,B
4900,0,25,06/11/2016,I,4,B
4901,0,25,06/11/2016,O,4,B
4902,2,25,06/11/2016,I,5,B
4903,1,25,06/11/2016,O,5,B
4904,9,25,06/11/2016,I,6,B
4905,13,25,06/11/2016,O,6,B
4906,53,25,06/11/2016,I,7,B
4907,37,25,06/11/2016,O,7,B
4908,105,25,06/11/2016,I,8,B
4909,106,25,06/11/2016,O,8,B
4910,105,25,06/11/2016,I,9,B
4911,115,25,06/11/2016,O,9,B
4912,128,25,06/11/2016,I,10,B
4913,145,25,06/11/2016,O,10,B
4914,121,25,06/11/2016,I,11,B
4915,85,25,06/11/2016,O,11,B
4916,88,25,06/11/2016,I,12,B
4917,107,25,06/11/2016,O,12,B
4918,88,25,06/11/2016,I,13,B
4919,79,25,06/11/2016,O,13,B
4920,82,25,06/11/2016,I,14,B
4921,84,25,06/11/2016,O,14,B
4922,65,25,06/11/2016,I,15,B
4923,45,25,06/11/2016,O,15,B
4924,51,25,06/11/2016,I,16,B
4925,46,25,06/11/2016,O,16,B
4926,58,25,06/11/2016,I,17,B
4927,45,25,06/11/2016,O,17,B
4928,28,25,06/11/2016,I,18,B
4929,37,25,06/11/2016,O,18,B
4930,29,25,06/11/2016,I,19,B
4931,25,25,06/11/2016,O,19,B
4932,16,25,06/11/2016,I,20,B
4933,20,25,06/11/2016,O,20,B
4934,5,25,06/11/2016,I,21,B
4935,6,25,06/11/2016,O,21,B
4936,3,25,06/11/2016,I,22,B
4937,1,25,06/11/2016,O,22,B
4938,1,25,06/11/2016,I,23,B
4939,4,25,06/11/2016,O,23,B
4940,2,25,06/12/2016,I,0,B
4941,2,25,06/12/2016,O,0,B
4942,1,25,06/12/2016,I,1,B
4943,2,25,06/12/2016,O,1,B
4944,0,25,06/12/2016,I,2,B
4945,2,25,06/12/2016,O,2,B
4946,0,25,06/12/2016,I,3,B
4947,1,25,06/12/2016,O,3,B
4948,0,25,06/12/2016,I,4,B
4949,0,25,06/12/2016,O,4,B
4950,2,25,06/12/2016,I,5,B
4951,0,25,06/12/2016,O,5,B
4952,21,25,06/12/2016,I,6,B
4953,20,25,06/12/2016,O,6,B
4954,51,25,06/12/2016,I,7,B
4955,39,25,06/12/2016,O,7,B
4956,60,25,06/12/2016,I,8,B
4957,72,25,06/12/2016,O,8,B
4958,86,25,06/12/2016,I,9,B
4959,93,25,06/12/2016,O,9,B
4960,111,25,06/12/2016,I,10,B
4961,120,25,06/12/2016,O,10,B
4962,98,25,06/12/2016,I,11,B
4963,115,25,06/12/2016,O,11,B
4964,82,25,06/12/2016,I,12,B
4965,81,25,06/12/2016,O,12,B
4966,101,25,06/12/2016,I,13,B
4967,69,25,06/12/2016,O,13,B
4968,64,25,06/12/2016,I,14,B
4969,50,25,06/12/2016,O,14,B
4970,65,25,06/12/2016,I,15,B
4971,46,25,06/12/2016,O,15,B
4972,44,25,06/12/2016,I,16,B
4973,54,25,06/12/2016,O,16,B
4974,42,25,06/12/2016,I,17,B
4975,54,25,06/12/2016,O,17,B
4976,48,25,06/12/2016,I,18,B
4977,42,25,06/12/2016,O,18,B
4978,31,25,06/12/2016,I,19,B
4979,41,25,06/12/2016,O,19,B
4980,22,25,06/12/2016,I,20,B
4981,44,25,06/12/2016,O,20,B
4982,7,25,06/12/2016,I,21,B
4983,9,25,06/12/2016,O,21,B
4984,4,25,06/12/2016,I,22,B
4985,0,25,06/12/2016,O,22,B
4986,0,25,06/12/2016,I,23,B
4987,1,25,06/12/2016,O,23,B
4988,0,25,06/13/2016,I,0,B
4989,2,25,06/13/2016,O,0,B
4990,3,25,06/13/2016,I,1,B
4991,2,25,06/13/2016,O,1,B
4992,0,25,06/13/2016,I,2,B
4993,0,25,06/13/2016,O,2,B
4994,0,25,06/13/2016,I,3,B
4995,0,25,06/13/2016,O,3,B
4996,0,25,06/13/2016,I,4,B
4997,1,25,06/13/2016,O,4,B
4998,17,25,06/13/2016,I,5,B
4999,3,25,06/13/2016,O,5,B
5000,101,25,06/13/2016,I,6,B
5001,19,25,06/13/2016,O,6,B
5002,212,25,06/13/2016,I,7,B
5003,36,25,06/13/2016,O,7,B
5004,214,25,06/13/2016,I,8,B
